iter	Passed	Remaining
6368	12587	7176
6369	12589	7174
6370	12590	7171
6371	12592	7169
6372	12593	7167
6373	12595	7165
6374	12596	7162
6375	12597	7160
6376	12599	7158
6377	12600	7155
6378	12602	7153
6379	12603	7151
6380	12605	7149
6381	12606	7146
6382	12608	7144
6383	12612	7143
6384	12626	7148
6385	12627	7146
6386	12628	7143
6387	12629	7141
6388	12630	7138
6389	12631	7136
6390	12633	7133
6391	12634	7131
6392	12635	7128
6393	12636	7126
6394	12637	7124
6395	12638	7121
6396	12639	7119
6397	12640	7116
6398	12641	7114
6399	12642	7111
6400	12644	7109
6401	12645	7106
6402	12646	7104
6403	12647	7101
6404	12648	7099
6405	12650	7097
6406	12652	7095
6407	12654	7093
6408	12656	7091
6409	12658	7089
6410	12660	7087
6411	12662	7085
6412	12664	7083
6413	12666	7081
6414	12667	7079
6415	12669	7077
6416	12671	7075
6417	12673	7073
6418	12675	7071
6419	12677	7069
6420	12679	7067
6421	12681	7065
6422	12683	7063
6423	12685	7061
6424	12686	7058
6425	12687	7056
6426	12688	7054
6427	12689	7051
6428	12690	7049
6429	12691	7046
6430	12692	7044
6431	12694	7041
6432	12695	7039
6433	12696	7036
6434	12698	7034
6435	12699	7032
6436	12700	7030
6437	12701	7027
6438	12703	7025
6439	12704	7022
6440	12705	7020
6441	12706	7017
6442	12707	7015
6443	12709	7013
6444	12713	7012
6445	12715	7010
6446	12717	7008
6447	12719	7006
6448	12721	7004
6449	12723	7002
6450	12724	7000
6451	12726	6998
6452	12728	6996
6453	12730	6994
6454	12732	6992
6455	12734	6990
6456	12736	6988
6457	12738	6986
6458	12739	6984
6459	12741	6982
6460	12743	6980
6461	12745	6978
6462	12746	6975
6463	12747	6973
6464	12748	6970
6465	12749	6968
6466	12750	6965
6467	12751	6963
6468	12753	6961
6469	12754	6958
6470	12755	6956
6471	12756	6953
6472	12757	6951
6473	12758	6948
6474	12760	6946
6475	12761	6944
6476	12761	6941
6477	12763	6939
6478	12764	6936
6479	12765	6934
6480	12765	6931
6481	12766	6929
6482	12768	6926
6483	12769	6924
6484	12770	6921
6485	12771	6919
6486	12772	6917
6487	12774	6914
6488	12774	6912
6489	12775	6909
6490	12776	6907
6491	12778	6904
6492	12779	6902
6493	12780	6899
6494	12781	6897
6495	12782	6894
6496	12783	6892
6497	12784	6890
6498	12785	6887
6499	12786	6885
6500	12787	6882
6501	12788	6880
6502	12789	6877
6503	12790	6875
6504	12791	6872
6505	12792	6870
6506	12794	6867
6507	12795	6865
6508	12796	6862
6509	12797	6860
6510	12798	6858
6511	12799	6855
6512	12800	6853
6513	12801	6850
6514	12802	6848
6515	12803	6845
6516	12804	6843
6517	12805	6840
6518	12806	6838
6519	12807	6836
6520	12810	6834
6521	12812	6832
6522	12814	6830
6523	12815	6828
6524	12817	6826
6525	12819	6824
6526	12820	6821
6527	12821	6819
6528	12822	6816
6529	12823	6814
6530	12824	6812
6531	12825	6809
6532	12826	6807
6533	12828	6804
6534	12829	6802
6535	12830	6799
6536	12831	6797
6537	12832	6794
6538	12833	6792
6539	12834	6790
6540	12835	6787
6541	12836	6785
6542	12837	6782
6543	12838	6780
6544	12839	6777
6545	12840	6775
6546	12841	6772
6547	12842	6770
6548	12843	6768
6549	12845	6765
6550	12846	6763
6551	12847	6760
6552	12848	6758
6553	12849	6756
6554	12850	6753
6555	12851	6751
6556	12853	6748
6557	12854	6746
6558	12855	6744
6559	12856	6741
6560	12857	6739
6561	12858	6736
6562	12859	6734
6563	12860	6732
6564	12862	6729
6565	12863	6727
6566	12864	6725
6567	12865	6722
6568	12866	6720
6569	12868	6718
6570	12869	6715
6571	12870	6713
6572	12871	6710
6573	12872	6708
6574	12873	6706
6575	12874	6703
6576	12876	6701
6577	12877	6699
6578	12878	6696
6579	12880	6694
6580	12881	6692
6581	12896	6696
6582	12899	6695
6583	12903	6694
6584	12909	6694
6585	12911	6692
6586	12914	6691
6587	12916	6689
6588	12919	6688
6589	12922	6686
6590	12924	6684
6591	12926	6682
6592	12928	6680
6593	12930	6678
6594	12932	6677
6595	12934	6674
6596	12936	6672
6597	12938	6671
6598	12939	6669
6599	12941	6667
6600	12943	6665
6601	12945	6662
6602	12947	6661
6603	12949	6658
6604	12950	6656
6605	12952	6654
6606	12954	6652
6607	12956	6650
6608	12960	6650
6609	12966	6649
6610	12972	6649
6611	12977	6649
6612	12980	6648
6613	12983	6646
6614	12987	6645
6615	12989	6644
6616	12994	6643
6617	12997	6642
6618	13000	6640
6619	13003	6639
6620	13009	6639
6621	13012	6637
6622	13019	6638
6623	13023	6637
6624	13026	6636
6625	13030	6635
6626	13033	6633
6627	13037	6632
6628	13040	6631
6629	13043	6629
6630	13045	6627
6631	13047	6626
6632	13049	6624
6633	13050	6621
6634	13052	6619
6635	13053	6617
6636	13055	6615
6637	13056	6613
6638	13058	6610
6639	13060	6608
6640	13061	6606
6641	13063	6604
6642	13064	6602
6643	13066	6599
6644	13067	6597
6645	13072	6597
6646	13075	6595
6647	13078	6594
6648	13081	6593
6649	13085	6591
6650	13088	6590
6651	13091	6588
6652	13095	6588
6653	13098	6586
6654	13100	6584
6655	13103	6583
6656	13104	6580
6657	13106	6578
6658	13107	6576
6659	13109	6574
6660	13110	6572
6661	13112	6569
6662	13115	6568
6663	13116	6566
6664	13118	6564
6665	13120	6562
6666	13121	6560
6667	13123	6557
6668	13125	6555
6669	13126	6553
6670	13128	6551
6671	13131	6549
6672	13134	6548
6673	13138	6547
6674	13141	6546
6675	13145	6545
6676	13148	6543
6677	13151	6542
6678	13153	6540
6679	13155	6538
6680	13157	6536
6681	13160	6534
6682	13161	6532
6683	13163	6530
6684	13164	6528
6685	13166	6526
6686	13168	6524
6687	13169	6521
6688	13171	6519
6689	13172	6517
6690	13174	6515
6691	13176	6513
6692	13177	6511
6693	13179	6509
6694	13181	6506
6695	13182	6504
6696	13184	6502
6697	13185	6500
6698	13187	6498
6699	13188	6495
6700	13189	6493
6701	13191	6491
6702	13193	6489
6703	13194	6487
6704	13196	6484
6705	13197	6482
6706	13199	6480
6707	13201	6478
6708	13202	6476
6709	13204	6474
6710	13205	6472
6711	13207	6470
6712	13209	6467
6713	13210	6465
6714	13212	6463
6715	13214	6461
6716	13215	6459
6717	13217	6457
6718	13219	6455
6719	13220	6452
6720	13222	6450
6721	13223	6448
6722	13225	6446
6723	13226	6444
6724	13228	6442
6725	13230	6440
6726	13231	6437
6727	13233	6435
6728	13235	6433
6729	13236	6431
6730	13238	6429
6731	13240	6427
6732	13241	6425
6733	13243	6422
6734	13244	6420
6735	13252	6421
6736	13258	6421
6737	13262	6420
6738	13265	6419
6739	13269	6418
6740	13272	6416
6741	13275	6415
6742	13281	6415
6743	13284	6413
6744	13287	6412
6745	13290	6410
6746	13291	6408
6747	13298	6408
6748	13314	6413
6749	13317	6412
6750	13322	6411
6751	13327	6411
6752	13330	6409
6753	13332	6407
6754	13335	6406
6755	13339	6404
6756	13340	6402
6757	13343	6401
6758	13345	6399
6759	13347	6397
6760	13348	6394
6761	13350	6392
6762	13351	6390
6763	13353	6388
6764	13354	6386
6765	13356	6384
6766	13361	6383
6767	13372	6386
6768	13376	6385
6769	13380	6383
6770	13386	6383
6771	13393	6384
6772	13395	6382
6773	13398	6380
6774	13401	6379
6775	13403	6377
6776	13405	6375
6777	13406	6373
6778	13408	6370
6779	13410	6368
6780	13412	6366
6781	13413	6364
6782	13415	6362
6783	13417	6360
6784	13419	6358
6785	13421	6356
6786	13423	6354
6787	13424	6352
6788	13426	6350
6789	13428	6348
6790	13430	6346
6791	13431	6344
6792	13433	6341
6793	13434	6339
6794	13436	6337
6795	13438	6335
6796	13443	6335
6797	13446	6333
6798	13451	6332
6799	13541	6372
6800	13636	6414
6801	13638	6412
6802	13676	6427
6803	13697	6434
6804	13699	6432
6805	13702	6430
6806	13709	6430
6807	13712	6429
6808	13714	6427
6809	13720	6427
6810	13723	6425
6811	13753	6436
6812	13759	6436
6813	13762	6434
6814	13768	6434
6815	13770	6432
6816	13772	6430
6817	13775	6428
6818	13776	6426
6819	13780	6425
6820	13782	6423
6821	13784	6421
6822	13786	6419
6823	13788	6417
6824	13790	6415
6825	13791	6413
6826	13795	6411
6827	13796	6409
6828	13798	6407
6829	13800	6405
6830	13802	6403
6831	13804	6401
6832	13807	6399
6833	13809	6397
6834	13810	6395
6835	13812	6393
6836	13814	6391
6837	13816	6389
6838	13823	6389
6839	13831	6389
6840	13838	6390
6841	13846	6391
6842	13850	6390
6843	13866	6394
6844	13870	6393
6845	13874	6392
6846	13879	6391
6847	13885	6391
6848	13887	6389
6849	13889	6387
6850	13891	6385
6851	13892	6382
6852	13894	6380
6853	13898	6379
6854	13901	6377
6855	13903	6375
6856	13905	6373
6857	13906	6371
6858	13908	6369
6859	13911	6367
6860	13915	6366
6861	13916	6364
6862	13919	6362
6863	13920	6359
6864	13922	6357
6865	13924	6355
6866	13925	6353
6867	13928	6351
6868	13930	6349
6869	13932	6347
6870	13935	6345
6871	13936	6343
6872	13939	6341
6873	13940	6339
6874	13944	6338
6875	13946	6336
6876	13948	6334
6877	13949	6331
6878	13951	6329
6879	13953	6327
6880	13955	6325
6881	13958	6324
6882	13960	6322
6883	13962	6320
6884	13964	6317
6885	13965	6315
6886	13968	6313
6887	13969	6311
6888	13972	6310
6889	13975	6308
6890	13976	6305
6891	13978	6303
6892	13980	6301
6893	13982	6299
6894	13984	6297
6895	13985	6295
6896	13990	6294
6897	13992	6292
6898	13993	6289
6899	13995	6287
6900	13997	6285
6901	13999	6283
6902	14005	6283
6903	14007	6281
6904	14008	6279
6905	14011	6277
6906	14014	6275
6907	14015	6273
6908	14021	6272
6909	14026	6272
6910	14030	6271
6911	14035	6270
6912	14041	6270
6913	14046	6269
6914	14054	6270
6915	14056	6268
6916	14058	6265
6917	14060	6263
6918	14066	6263
6919	14068	6261
6920	14070	6259
6921	14071	6257
6922	14073	6255
6923	14074	6252
6924	14076	6250
6925	14080	6249
6926	14082	6247
6927	14083	6244
6928	14085	6242
6929	14087	6240
6930	14089	6238
6931	14090	6236
6932	14093	6234
6933	14096	6233
6934	14113	6237
6935	14118	6236
6936	14128	6238
6937	14134	6237
6938	14143	6239
6939	14148	6238
6940	14154	6237
6941	14161	6238
6942	14164	6236
6943	14170	6236
6944	14173	6234
6945	14179	6234
6946	14191	6236
6947	14195	6235
6948	14196	6233
6949	14199	6231
6950	14200	6229
6951	14202	6226
6952	14208	6226
6953	14214	6226
6954	14217	6224
6955	14226	6225
6956	14236	6227
6957	14245	6228
6958	14247	6226
6959	14249	6223
6960	14254	6223
6961	14255	6220
6962	14257	6218
6963	14259	6216
6964	14261	6214
6965	14263	6212
6966	14265	6210
6967	14268	6208
6968	14270	6206
6969	14271	6204
6970	14274	6202
6971	14275	6200
6972	14277	6197
6973	14279	6195
6974	14280	6193
6975	14282	6191
6976	14284	6189
6977	14287	6187
6978	14288	6185
6979	14290	6182
6980	14291	6180
6981	14293	6178
6982	14295	6176
6983	14296	6174
6984	14297	6171
6985	14300	6169
6986	14301	6167
6987	14302	6164
6988	14303	6162
6989	14304	6159
6990	14306	6157
6991	14307	6155
6992	14310	6153
6993	14311	6150
6994	14312	6148
6995	14314	6146
6996	14315	6143
6997	14316	6141
6998	14317	6139
6999	14318	6136
7000	14320	6134
7001	14321	6132
7002	14323	6129
7003	14325	6127
7004	14326	6125
7005	14327	6122
7006	14328	6120
7007	14330	6118
7008	14331	6115
7009	14332	6113
7010	14334	6111
7011	14335	6108
7012	14336	6106
7013	14338	6104
7014	14340	6102
7015	14342	6100
7016	14344	6098
7017	14346	6096
7018	14349	6094
7019	14351	6092
7020	14354	6090
7021	14356	6088
7022	14358	6086
7023	14361	6084
7024	14362	6082
7025	14364	6080
7026	14365	6077
7027	14367	6075
7028	14368	6073
7029	14369	6070
7030	14371	6068
7031	14372	6066
7032	14376	6064
7033	14378	6062
7034	14381	6061
7035	14383	6059
7036	14385	6057
7037	14387	6055
7038	14389	6052
7039	14391	6050
7040	14393	6048
7041	14396	6047
7042	14398	6045
7043	14400	6042
7044	14403	6041
7045	14404	6039
7046	14407	6037
7047	14410	6035
7048	14411	6033
7049	14412	6030
7050	14413	6028
7051	14414	6025
7052	14416	6023
7053	14418	6021
7054	14420	6019
7055	14421	6017
7056	14423	6015
7057	14425	6012
7058	14426	6010
7059	14427	6007
7060	14428	6005
7061	14430	6003
7062	14432	6001
7063	14433	5999
7064	14434	5996
7065	14435	5994
7066	14437	5992
7067	14439	5989
7068	14440	5987
7069	14442	5985
7070	14443	5982
7071	14444	5980
7072	14445	5978
7073	14447	5975
7074	14448	5973
7075	14449	5970
7076	14450	5968
7077	14451	5966
7078	14453	5964
7079	14455	5961
7080	14456	5959
7081	14457	5957
7082	14459	5954
7083	14460	5952
7084	14461	5949
7085	14462	5947
7086	14463	5945
7087	14465	5942
7088	14467	5940
7089	14468	5938
7090	14469	5936
7091	14471	5933
7092	14472	5931
7093	14473	5929
7094	14474	5926
7095	14475	5924
7096	14477	5921
7097	14478	5919
7098	14480	5917
7099	14482	5915
7100	14483	5913
7101	14485	5910
7102	14486	5908
7103	14487	5906
7104	14488	5903
7105	14490	5901
7106	14491	5899
7107	14493	5896
7108	14495	5894
7109	14496	5892
7110	14497	5889
7111	14499	5887
7112	14500	5885
7113	14501	5882
7114	14502	5880
7115	14503	5878
7116	14505	5875
7117	14506	5873
7118	14507	5871
7119	14509	5869
7120	14510	5866
7121	14512	5864
7122	14513	5862
7123	14514	5859
7124	14515	5857
7125	14516	5854
7126	14518	5852
7127	14519	5850
7128	14520	5847
7129	14522	5845
7130	14524	5843
7131	14526	5841
7132	14527	5839
7133	14528	5836
7134	14529	5834
7135	14530	5831
7136	14531	5829
7137	14532	5827
7138	14534	5824
7139	14535	5822
7140	14607	5848
7141	14719	5890
7142	14721	5888
7143	14723	5886
7144	14724	5883
7145	14726	5881
7146	14727	5879
7147	14729	5877
7148	14731	5874
7149	14733	5872
7150	14734	5870
7151	14736	5868
7152	14738	5865
7153	14755	5870
7154	14757	5867
7155	14759	5865
7156	14760	5863
7157	14761	5861
7158	14763	5858
7159	14764	5856
7160	14766	5854
7161	14767	5851
7162	14769	5849
7163	14770	5847
7164	14775	5846
7165	14783	5846
7166	14785	5844
7167	14786	5842
7168	14788	5839
7169	14790	5837
7170	14791	5835
7171	14793	5833
7172	14795	5831
7173	14798	5829
7174	14800	5827
7175	14803	5825
7176	14805	5823
7177	14807	5821
7178	14808	5819
7179	14810	5817
7180	14812	5814
7181	14814	5812
7182	14825	5814
7183	14828	5812
7184	14830	5810
7185	14832	5808
7186	14835	5806
7187	14837	5804
7188	14839	5802
7189	14841	5800
7190	14844	5798
7191	14846	5796
7192	14848	5794
7193	14850	5792
7194	14851	5790
7195	14853	5787
7196	14855	5785
7197	14857	5783
7198	14859	5781
7199	14861	5779
7200	14863	5777
7201	14865	5775
7202	14866	5772
7203	14868	5770
7204	14870	5768
7205	14872	5766
7206	14874	5764
7207	14878	5763
7208	14880	5760
7209	14883	5759
7210	14885	5757
7211	14887	5755
7212	14889	5752
7213	14890	5750
7214	14892	5748
7215	14893	5745
7216	14894	5743
7217	14895	5741
7218	14897	5738
7219	14898	5736
7220	14900	5734
7221	14902	5732
7222	14903	5729
7223	14904	5727
7224	14905	5725
7225	14906	5722
7226	14908	5720
7227	14909	5717
7228	14910	5715
7229	14911	5713
7230	14913	5710
7231	14914	5708
7232	14915	5705
7233	14916	5703
7234	14917	5701
7235	14918	5698
7236	14919	5696
7237	14921	5693
7238	14922	5691
7239	14923	5689
7240	14924	5686
7241	14925	5684
7242	14927	5681
7243	14928	5679
7244	14929	5677
7245	14930	5674
7246	14931	5672
7247	14932	5669
7248	14934	5667
7249	14935	5665
7250	14936	5662
7251	14937	5660
7252	14938	5657
7253	14939	5655
7254	14940	5653
7255	14942	5650
7256	14943	5648
7257	14944	5645
7258	14945	5643
7259	14946	5641
7260	14947	5638
7261	14949	5636
7262	14950	5633
7263	14951	5631
7264	14952	5629
7265	14953	5626
7266	14954	5624
7267	14955	5621
7268	14957	5619
7269	14958	5617
7270	14959	5614
7271	14960	5612
7272	14961	5609
7273	14964	5608
7274	14966	5605
7275	14968	5603
7276	14970	5601
7277	14972	5599
7278	14974	5597
7279	14976	5595
7280	14978	5593
7281	14980	5591
7282	14981	5589
7283	14984	5587
7284	14986	5585
7285	14988	5583
7286	14990	5581
7287	14993	5579
7288	14995	5577
7289	14997	5575
7290	14999	5573
7291	15001	5570
7292	15002	5568
7293	15003	5566
7294	15004	5563
7295	15006	5561
7296	15007	5559
7297	15008	5556
7298	15009	5554
7299	15011	5552
7300	15013	5549
7301	15014	5547
7302	15015	5545
7303	15016	5542
7304	15019	5541
7305	15032	5543
7306	15034	5540
7307	15036	5538
7308	15039	5537
7309	15041	5535
7310	15043	5532
7311	15045	5530
7312	15047	5528
7313	15051	5527
7314	15053	5525
7315	15055	5523
7316	15056	5521
7317	15057	5518
7318	15059	5516
7319	15060	5513
7320	15061	5511
7321	15062	5509
7322	15064	5506
7323	15065	5504
7324	15066	5502
7325	15067	5499
7326	15068	5497
7327	15071	5495
7328	15072	5493
7329	15073	5490
7330	15074	5488
7331	15075	5485
7332	15077	5483
7333	15078	5481
7334	15079	5478
7335	15080	5476
7336	15082	5474
7337	15083	5471
7338	15084	5469
7339	15085	5467
7340	15086	5464
7341	15088	5462
7342	15089	5459
7343	15090	5457
7344	15091	5455
7345	15092	5452
7346	15093	5450
7347	15094	5448
7348	15096	5445
7349	15097	5443
7350	15098	5440
7351	15099	5438
7352	15101	5436
7353	15102	5433
7354	15103	5431
7355	15104	5429
7356	15105	5426
7357	15107	5424
7358	15108	5422
7359	15109	5419
7360	15110	5417
7361	15111	5414
7362	15112	5412
7363	15113	5410
7364	15115	5407
7365	15116	5405
7366	15117	5402
7367	15118	5400
7368	15119	5398
7369	15121	5395
7370	15122	5393
7371	15123	5391
7372	15125	5389
7373	15127	5387
7374	15129	5385
7375	15134	5383
7376	15137	5382
7377	15139	5380
7378	15140	5378
7379	15144	5376
7380	15146	5374
7381	15149	5372
7382	15151	5370
7383	15155	5369
7384	15157	5367
7385	15159	5365
7386	15161	5363
7387	15163	5361
7388	15165	5359
7389	15167	5356
7390	15169	5354
7391	15171	5352
7392	15173	5350
7393	15176	5348
7394	15178	5346
7395	15180	5344
7396	15184	5343
7397	15186	5341
7398	15188	5339
7399	15190	5337
7400	15192	5335
7401	15194	5333
7402	15196	5331
7403	15198	5328
7404	15201	5327
7405	15204	5325
7406	15206	5323
7407	15208	5321
7408	15210	5319
7409	15212	5317
7410	15214	5315
7411	15216	5312
7412	15218	5310
7413	15220	5308
7414	15222	5306
7415	15225	5304
7416	15226	5302
7417	15228	5300
7418	15230	5298
7419	15232	5296
7420	15234	5294
7421	15236	5292
7422	15237	5289
7423	15238	5287
7424	15239	5285
7425	15241	5282
7426	15242	5280
7427	15243	5278
7428	15244	5275
7429	15245	5273
7430	15246	5270
7431	15247	5268
7432	15248	5266
7433	15250	5264
7434	15252	5261
7435	15253	5259
7436	15254	5257
7437	15255	5254
7438	15256	5252
7439	15258	5250
7440	15259	5247
7441	15260	5245
7442	15261	5242
7443	15262	5240
7444	15263	5238
7445	15264	5235
7446	15266	5233
7447	15267	5231
7448	15268	5228
7449	15269	5226
7450	15270	5224
7451	15271	5221
7452	15272	5219
7453	15274	5217
7454	15275	5214
7455	15276	5212
7456	15277	5209
7457	15278	5207
7458	15279	5205
7459	15280	5202
7460	15282	5200
7461	15283	5198
7462	15284	5195
7463	15285	5193
7464	15286	5191
7465	15287	5188
7466	15288	5186
7467	15290	5184
7468	15291	5181
7469	15292	5179
7470	15293	5176
7471	15294	5174
7472	15295	5172
7473	15297	5170
7474	15298	5167
7475	15299	5165
7476	15301	5163
7477	15302	5160
7478	15303	5158
7479	15304	5156
7480	15305	5153
7481	15306	5151
7482	15309	5149
7483	15311	5147
7484	15313	5145
7485	15315	5143
7486	15317	5141
7487	15319	5139
7488	15320	5136
7489	15322	5134
7490	15324	5132
7491	15326	5130
7492	15328	5128
7493	15330	5126
7494	15332	5124
7495	15334	5122
7496	15336	5120
7497	15337	5118
7498	15339	5115
7499	15341	5113
7500	15343	5111
7501	15344	5109
7502	15346	5107
7503	15347	5104
7504	15348	5102
7505	15349	5100
7506	15350	5097
7507	15352	5095
7508	15353	5093
7509	15354	5090
7510	15355	5088
7511	15357	5086
7512	15358	5083
7513	15359	5081
7514	15360	5079
7515	15361	5076
7516	15362	5074
7517	15363	5072
7518	15365	5069
7519	15366	5067
7520	15367	5065
7521	15368	5062
7522	15369	5060
7523	15370	5058
7524	15371	5055
7525	15373	5053
7526	15374	5051
7527	15375	5048
7528	15376	5046
7529	15377	5044
7530	15378	5041
7531	15380	5039
7532	15381	5037
7533	15382	5034
7534	15383	5032
7535	15384	5030
7536	15385	5027
7537	15386	5025
7538	15388	5023
7539	15389	5020
7540	15390	5018
7541	15391	5016
7542	15392	5013
7543	15393	5011
7544	15394	5009
7545	15396	5006
7546	15397	5004
7547	15398	5002
7548	15399	5000
7549	15401	4997
7550	15402	4995
7551	15403	4993
7552	15404	4990
7553	15405	4988
7554	15406	4986
7555	15407	4983
7556	15409	4981
7557	15410	4979
7558	15411	4976
7559	15412	4974
7560	15413	4972
7561	15415	4969
7562	15416	4967
7563	15417	4965
7564	15418	4962
7565	15419	4960
7566	15420	4958
7567	15421	4955
7568	15423	4953
7569	15424	4951
7570	15426	4949
7571	15428	4947
7572	15430	4945
7573	15431	4942
7574	15433	4940
7575	15445	4941
7576	15447	4939
7577	15449	4937
7578	15451	4935
7579	15453	4933
7580	15457	4932
7581	15459	4930
7582	15461	4928
7583	15463	4926
7584	15464	4923
7585	15465	4921
7586	15467	4919
7587	15468	4917
7588	15470	4914
7589	15471	4912
7590	15473	4910
7591	15474	4908
7592	15475	4905
7593	15477	4903
7594	15478	4901
7595	15479	4898
7596	15481	4896
7597	15482	4894
7598	15484	4892
7599	15485	4890
7600	15487	4887
7601	15488	4885
7602	15489	4883
7603	15490	4881
7604	15491	4878
7605	15492	4876
7606	15494	4874
7607	15496	4872
7608	15498	4870
7609	15499	4867
7610	15501	4865
7611	15504	4863
7612	15506	4861
7613	15508	4859
7614	15510	4857
7615	15512	4855
7616	15514	4853
7617	15516	4851
7618	15518	4849
7619	15520	4847
7620	15522	4845
7621	15524	4843
7622	15525	4841
7623	15527	4839
7624	15531	4837
7625	15533	4835
7626	15536	4833
7627	15539	4832
7628	15542	4830
7629	15544	4828
7630	15546	4826
7631	15549	4824
7632	15553	4823
7633	15556	4821
7634	15558	4819
7635	15560	4817
7636	15562	4815
7637	15564	4813
7638	15566	4811
7639	15567	4808
7640	15569	4806
7641	15570	4804
7642	15571	4802
7643	15573	4799
7644	15574	4797
7645	15575	4795
7646	15576	4792
7647	15577	4790
7648	15578	4788
7649	15579	4785
7650	15580	4783
7651	15664	4806
7652	15736	4826
7653	15740	4824
7654	15749	4824
7655	15753	4823
7656	15756	4821
7657	15762	4820
7658	15765	4818
7659	15768	4817
7660	15770	4814
7661	15772	4812
7662	15773	4810
7663	15775	4808
7664	15778	4806
7665	15780	4804
7666	15781	4802
7667	15783	4800
7668	15785	4797
7669	15786	4795
7670	15788	4793
7671	15790	4791
7672	15795	4790
7673	15799	4788
7674	15802	4787
7675	15804	4785
7676	15806	4782
7677	15807	4780
7678	15809	4778
7679	15811	4776
7680	15812	4774
7681	15816	4772
7682	15820	4770
7683	15823	4769
7684	15829	4768
7685	15832	4766
7686	15836	4765
7687	15840	4763
7688	15842	4761
7689	15845	4759
7690	15847	4757
7691	15848	4755
7692	15850	4753
7693	15852	4751
7694	15854	4749
7695	15855	4746
7696	15856	4744
7697	15857	4742
7698	15858	4739
7699	15859	4737
7700	15861	4735
7701	15862	4732
7702	15863	4730
7703	15864	4728
7704	15865	4725
7705	15868	4723
7706	15869	4721
7707	15870	4719
7708	15871	4716
7709	15873	4714
7710	15874	4712
7711	15875	4709
7712	15876	4707
7713	15877	4705
7714	15878	4702
7715	15879	4700
7716	15881	4698
7717	15883	4696
7718	15885	4694
7719	15887	4692
7720	15889	4690
7721	15891	4687
7722	15892	4685
7723	15893	4683
7724	15894	4681
7725	15896	4678
7726	15897	4676
7727	15898	4674
7728	15899	4671
7729	15900	4669
7730	15901	4667
7731	15903	4664
7732	15904	4662
7733	15905	4660
7734	15907	4658
7735	15908	4655
7736	15909	4653
7737	15910	4651
7738	15912	4648
7739	15914	4646
7740	15916	4644
7741	15917	4642
7742	15918	4640
7743	15919	4637
7744	15920	4635
7745	15921	4633
7746	15922	4630
7747	15924	4628
7748	15925	4626
7749	15927	4624
7750	15928	4621
7751	15930	4619
7752	15934	4618
7753	15936	4616
7754	15938	4613
7755	15940	4611
7756	15942	4609
7757	15944	4607
7758	15947	4605
7759	15949	4603
7760	15950	4601
7761	15953	4599
7762	15954	4597
7763	15956	4595
7764	15958	4593
7765	15960	4591
7766	15961	4588
7767	15962	4586
7768	15963	4584
7769	15964	4581
7770	15966	4579
7771	15967	4577
7772	15968	4575
7773	15969	4572
7774	15970	4570
7775	15972	4568
7776	15973	4566
7777	15974	4563
7778	15976	4561
7779	15977	4559
7780	15978	4556
7781	15979	4554
7782	15980	4552
7783	15981	4549
7784	15983	4547
7785	15984	4545
7786	15985	4542
7787	15986	4540
7788	15987	4538
7789	15988	4536
7790	15990	4533
7791	15991	4531
7792	15992	4529
7793	15993	4526
7794	15994	4524
7795	15995	4522
7796	15996	4519
7797	15998	4517
7798	15999	4515
7799	16000	4512
7800	16001	4510
7801	16002	4508
7802	16003	4505
7803	16004	4503
7804	16005	4501
7805	16007	4499
7806	16008	4496
7807	16009	4494
7808	16010	4492
7809	16011	4489
7810	16012	4487
7811	16014	4485
7812	16015	4482
7813	16016	4480
7814	16017	4478
7815	16018	4476
7816	16019	4473
7817	16021	4471
7818	16022	4469
7819	16023	4466
7820	16024	4464
7821	16025	4462
7822	16026	4459
7823	16027	4457
7824	16028	4455
7825	16030	4453
7826	16031	4450
7827	16032	4448
7828	16033	4446
7829	16034	4443
7830	16035	4441
7831	16036	4439
7832	16038	4436
7833	16039	4434
7834	16040	4432
7835	16041	4430
7836	16042	4427
7837	16043	4425
7838	16044	4423
7839	16045	4420
7840	16047	4418
7841	16048	4416
7842	16049	4413
7843	16050	4411
7844	16051	4409
7845	16052	4407
7846	16054	4404
7847	16055	4402
7848	16056	4400
7849	16057	4397
7850	16058	4395
7851	16059	4393
7852	16060	4391
7853	16061	4388
7854	16063	4386
7855	16064	4384
7856	16065	4381
7857	16066	4379
7858	16067	4377
7859	16068	4374
7860	16069	4372
7861	16071	4370
7862	16072	4368
7863	16073	4365
7864	16074	4363
7865	16075	4361
7866	16076	4358
7867	16078	4356
7868	16079	4354
7869	16080	4352
7870	16081	4349
7871	16082	4347
7872	16083	4345
7873	16084	4342
7874	16085	4340
7875	16087	4338
7876	16089	4336
7877	16091	4334
7878	16093	4332
7879	16095	4330
7880	16097	4328
7881	16099	4326
7882	16100	4323
7883	16102	4321
7884	16104	4319
7885	16106	4317
7886	16108	4315
7887	16110	4313
7888	16114	4312
7889	16116	4309
7890	16129	4310
7891	16134	4309
7892	16136	4307
7893	16138	4305
7894	16141	4303
7895	16145	4302
7896	16147	4300
7897	16149	4298
7898	16151	4296
7899	16156	4294
7900	16160	4293
7901	16163	4291
7902	16166	4289
7903	16169	4287
7904	16171	4285
7905	16173	4283
7906	16177	4282
7907	16179	4280
7908	16182	4278
7909	16184	4276
7910	16187	4274
7911	16189	4272
7912	16191	4270
7913	16195	4268
7914	16197	4266
7915	16199	4264
7916	16202	4262
7917	16204	4260
7918	16206	4258
7919	16212	4257
7920	16215	4256
7921	16217	4254
